Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Mamuju,Mamuju Tengah,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamuju,Mamuju Tengah,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mamuju,Mamuju Tengah,8,UBIJALAR,Ha,30.0,29.0,27.8,0.0,0.0,0.0
Mamuju,Mamuju Tengah,9,UBIKAYU / KETELA POHON,Ha,53.0,58.0,49.2,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,1,JAGUNG,Ha,204.0,231.0,112.5,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,2,KACANG HIJAU,Ha,422.0,456.0,152.1,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,3,KACANG TANAH,Ha,368.0,373.0,158.4,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,5,PADI,Ha,141.79,103.69,138.09,221.08,537.17,0.0
Maluku,Maluku Tenggara Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,8,UBIJALAR,Ha,273.0,304.0,523.9,0.0,0.0,0.0
Maluku,Maluku Tenggara Barat,9,UBIKAYU / KETELA POHON,Ha,325.0,515.0,366.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,1,JAGUNG,Ha,4.0,3.0,196.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,2,KACANG HIJAU,Ha,32.0,19.0,16.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,3,KACANG TANAH,Ha,84.0,48.0,62.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,5,PADI,Ha,4.59,2.48,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,8,UBIJALAR,Ha,197.0,76.0,191.0,0.0,0.0,0.0
Maluku,Maluku Tenggara,9,UBIKAYU / KETELA POHON,Ha,518.0,366.9,581.0,0.0,0.0,0.0
Maluku,Maluku Tengah,1,JAGUNG,Ha,529.5,367.5,358.9,0.0,0.0,0.0
Maluku,Maluku Tengah,2,KACANG HIJAU,Ha,42.0,20.0,11.0,0.0,0.0,0.0
Maluku,Maluku Tengah,3,KACANG TANAH,Ha,283.0,145.5,175.8,0.0,0.0,0.0
Maluku,Maluku Tengah,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tengah,5,PADI,Ha,12295.4,9961.77,7936.76,7213.67,8757.32,0.0
Maluku,Maluku Tengah,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tengah,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Tengah,8,UBIJALAR,Ha,462.5,207.2,305.5,0.0,0.0,0.0
Maluku,Maluku Tengah,9,UBIKAYU / KETELA POHON,Ha,710.0,590.1,606.9,0.0,0.0,0.0
Buru,Buru,1,JAGUNG,Ha,523.3,337.8,347.8,0.0,0.0,0.0
Buru,Buru,2,KACANG HIJAU,Ha,11.5,10.5,3.5,0.0,0.0,0.0
Buru,Buru,3,KACANG TANAH,Ha,164.5,124.0,148.7,0.0,0.0,0.0
Buru,Buru,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru,5,PADI,Ha,12238.76,14294.7,12411.06,11540.65,11415.91,0.0
Buru,Buru,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru,8,UBIJALAR,Ha,153.5,163.0,181.0,0.0,0.0,0.0
Buru,Buru,9,UBIKAYU / KETELA POHON,Ha,229.0,195.0,382.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,1,JAGUNG,Ha,259.0,505.1,440.6,0.0,0.0,0.0
Seram,Seram Bagian Barat,2,KACANG HIJAU,Ha,4.0,4.0,2.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,3,KACANG TANAH,Ha,163.0,95.8,92.5,0.0,0.0,0.0
Seram,Seram Bagian Barat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,5,PADI,Ha,936.91,941.76,897.69,1262.73,907.04,0.0
Seram,Seram Bagian Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,8,UBIJALAR,Ha,213.0,178.3,112.0,0.0,0.0,0.0
Seram,Seram Bagian Barat,9,UBIKAYU / KETELA POHON,Ha,950.0,927.2,747.5,0.0,0.0,0.0
Seram,Seram Bagian Timur,1,JAGUNG,Ha,1098.0,998.0,421.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,3,KACANG TANAH,Ha,86.0,115.0,122.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,5,PADI,Ha,3050.65,3015.18,2604.0,2398.44,2329.91,0.0
Seram,Seram Bagian Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,8,UBIJALAR,Ha,61.0,100.0,106.0,0.0,0.0,0.0
Seram,Seram Bagian Timur,9,UBIKAYU / KETELA POHON,Ha,58.0,34.0,106.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,1,JAGUNG,Ha,4228.5,5619.0,6459.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,2,KACANG HIJAU,Ha,86.5,93.0,104.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,3,KACANG TANAH,Ha,123.0,66.5,124.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,5,PADI,Ha,0.12,0.17,0.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,8,UBIJALAR,Ha,303.5,70.0,329.0,0.0,0.0,0.0
Maluku,Maluku Barat Daya,9,UBIKAYU / KETELA POHON,Ha,329.0,304.5,318.0,0.0,0.0,0.0
Buru,Buru Selatan,1,JAGUNG,Ha,106.0,168.0,78.5,0.0,0.0,0.0
Buru,Buru Selatan,2,KACANG HIJAU,Ha,2.0,0.0,2.0,0.0,0.0,0.0
Buru,Buru Selatan,3,KACANG TANAH,Ha,55.0,50.0,38.0,0.0,0.0,0.0
Buru,Buru Selatan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru Selatan,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buru,Buru Selatan,8,UBIJALAR,Ha,37.0,40.0,37.0,0.0,0.0,0.0
Buru,Buru Selatan,9,UBIKAYU / KETELA POHON,Ha,272.0,276.0,225.0,0.0,0.0,0.0
Ambon,Ambon,1,JAGUNG,Ha,0.1,0.0,0.1,0.0,0.0,0.0
Ambon,Ambon,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ambon,Ambon,3,KACANG TANAH,Ha,0.1,0.5,0.0,0.0,0.0,0.0
Ambon,Ambon,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ambon,Ambon,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ambon,Ambon,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ambon,Ambon,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ambon,Ambon,8,UBIJALAR,Ha,0.9,4.8,0.7,0.0,0.0,0.0
Ambon,Ambon,9,UBIKAYU / KETELA POHON,Ha,86.0,143.7,34.5,0.0,0.0,0.0
Tual,Tual,1,JAGUNG,Ha,0.0,2.0,7.0,0.0,0.0,0.0
Tual,Tual,2,KACANG HIJAU,Ha,1.0,1.0,0.0,0.0,0.0,0.0
Tual,Tual,3,KACANG TANAH,Ha,5.0,3.0,4.0,0.0,0.0,0.0
Tual,Tual,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tual,Tual,5,PADI,Ha,0.0,0.0,0.22,0.11,0.0,0.0
Tual,Tual,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tual,Tual,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tual,Tual,8,UBIJALAR,Ha,35.0,20.0,25.0,0.0,0.0,0.0
Tual,Tual,9,UBIKAYU / KETELA POHON,Ha,81.0,90.0,71.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,2,KACANG HIJAU,Ha,1.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,3,KACANG TANAH,Ha,82.0,24.0,3.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,5,PADI,Ha,509.0,410.0,59.0,121.0,142.2,0.0
Halmahera,Halmahera Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,8,UBIJALAR,Ha,41.0,58.0,16.0,0.0,0.0,0.0
Halmahera,Halmahera Barat,9,UBIKAYU / KETELA POHON,Ha,61.0,73.0,28.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,2,KACANG HIJAU,Ha,5.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,3,KACANG TANAH,Ha,37.0,22.0,6.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,5,PADI,Ha,181.0,569.0,31.0,174.0,398.89,0.0
Halmahera,Halmahera Tengah,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,8,UBIJALAR,Ha,82.0,65.0,48.0,0.0,0.0,0.0
Halmahera,Halmahera Tengah,9,UBIKAYU / KETELA POHON,Ha,115.0,92.0,83.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,3,KACANG TANAH,Ha,0.0,10.0,6.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,5,PADI,Ha,22.0,18.0,4.0,4.0,49.01,0.0
Kepulauan,Kepulauan Sula,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,8,UBIJALAR,Ha,0.0,142.0,95.0,0.0,0.0,0.0
Kepulauan,Kepulauan Sula,9,UBIKAYU / KETELA POHON,Ha,0.0,274.0,226.5,0.0,0.0,0.0
Halmahera,Halmahera Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,2,KACANG HIJAU,Ha,228.0,243.0,233.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,3,KACANG TANAH,Ha,446.0,466.0,371.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,4,KEDELAI,Ha,0.0,0.0,1.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,5,PADI,Ha,423.0,225.0,39.0,122.0,62.9,0.0
Halmahera,Halmahera Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,8,UBIJALAR,Ha,1.0,113.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Selatan,9,UBIKAYU / KETELA POHON,Ha,17.0,350.0,19.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,2,KACANG HIJAU,Ha,0.0,135.0,212.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,3,KACANG TANAH,Ha,58.0,461.0,740.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,4,KEDELAI,Ha,3.0,14.0,55.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,5,PADI,Ha,2497.0,2310.0,1858.0,1095.0,1767.79,0.0
Halmahera,Halmahera Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,8,UBIJALAR,Ha,125.0,303.0,618.0,0.0,0.0,0.0
Halmahera,Halmahera Utara,9,UBIKAYU / KETELA POHON,Ha,260.0,659.0,1034.0,0.0,0.0,0.0
Halmahera,Halmahera Timur,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Timur,2,KACANG HIJAU,Ha,21.0,25.0,27.0,0.0,0.0,0.0
Halmahera,Halmahera Timur,3,KACANG TANAH,Ha,146.7,83.8,208.8,0.0,0.0,0.0
Halmahera,Halmahera Timur,4,KEDELAI,Ha,38.9,0.0,12.5,0.0,0.0,0.0
Halmahera,Halmahera Timur,5,PADI,Ha,5243.0,3518.0,3968.0,5574.0,5970.88,0.0
Halmahera,Halmahera Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Halmahera,Halmahera Timur,8,UBIJALAR,Ha,237.8,99.8,155.6,0.0,0.0,0.0
Halmahera,Halmahera Timur,9,UBIKAYU / KETELA POHON,Ha,724.0,226.0,262.6,0.0,0.0,0.0
Pulau,Pulau Morotai,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,5,PADI,Ha,1397.0,732.0,457.0,609.0,974.18,0.0
Pulau,Pulau Morotai,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Morotai,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pulau,Pulau Taliabu,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,39.0,0.0,0.0,0.0
Ternate,Ternate,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ternate,Ternate,2,KACANG HIJAU,Ha,0.0,0.7,0.0,0.0,0.0,0.0
Ternate,Ternate,3,KACANG TANAH,Ha,14.8,10.5,8.8,0.0,0.0,0.0
Ternate,Ternate,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ternate,Ternate,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ternate,Ternate,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ternate,Ternate,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ternate,Ternate,8,UBIJALAR,Ha,3.8,10.0,3.4,0.0,0.0,0.0
Ternate,Ternate,9,UBIKAYU / KETELA POHON,Ha,89.6,60.5,50.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,2,KACANG HIJAU,Ha,6.0,0.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,3,KACANG TANAH,Ha,59.0,11.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,5,PADI,Ha,28.0,0.0,0.0,9.0,0.85,0.0
Tidore,Tidore Kepulauan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,8,UBIJALAR,Ha,22.0,6.0,0.0,0.0,0.0,0.0
Tidore,Tidore Kepulauan,9,UBIKAYU / KETELA POHON,Ha,134.0,62.0,0.0,0.0,0.0,0.0
Fakfak,Fakfak,1,JAGUNG,Ha,4.5,1.6,0.1,0.0,0.0,0.0
Fakfak,Fakfak,2,KACANG HIJAU,Ha,0.0,1.0,0.0,0.0,0.0,0.0
Fakfak,Fakfak,3,KACANG TANAH,Ha,9.0,10.8,2.0,0.0,0.0,0.0
Fakfak,Fakfak,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Fakfak,Fakfak,5,PADI,Ha,23.98,0.0,13.72,10.83,10.6,0.0
Fakfak,Fakfak,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Fakfak,Fakfak,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Fakfak,Fakfak,8,UBIJALAR,Ha,42.9,52.7,8.9,0.0,0.0,0.0
Fakfak,Fakfak,9,UBIKAYU / KETELA POHON,Ha,42.1,54.6,9.6,0.0,0.0,0.0
Kaimana,Kaimana,1,JAGUNG,Ha,15.5,252.3,0.0,0.0,0.0,0.0
Kaimana,Kaimana,2,KACANG HIJAU,Ha,0.0,0.5,0.0,0.0,0.0,0.0
Kaimana,Kaimana,3,KACANG TANAH,Ha,1.5,0.5,0.0,0.0,0.0,0.0
Kaimana,Kaimana,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaimana,Kaimana,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaimana,Kaimana,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaimana,Kaimana,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaimana,Kaimana,8,UBIJALAR,Ha,11.5,38.0,0.0,0.0,0.0,0.0
Kaimana,Kaimana,9,UBIKAYU / KETELA POHON,Ha,16.5,54.5,0.0,0.0,0.0,0.0
Teluk,Teluk Wondama,1,JAGUNG,Ha,0.0,0.0,43.0,0.0,0.0,0.0
Teluk,Teluk Wondama,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Wondama,3,KACANG TANAH,Ha,0.0,0.0,11.0,0.0,0.0,0.0
Teluk,Teluk Wondama,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Wondama,5,PADI,Ha,46.77,91.42,0.0,15.24,15.24,0.0
Teluk,Teluk Wondama,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Wondama,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Wondama,8,UBIJALAR,Ha,10.3,6.4,28.0,0.0,0.0,0.0
Teluk,Teluk Wondama,9,UBIKAYU / KETELA POHON,Ha,15.7,8.9,38.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,1,JAGUNG,Ha,29.0,4.0,2.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,3,KACANG TANAH,Ha,32.0,5.0,0.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,5,PADI,Ha,273.54,230.01,110.74,187.41,221.5,0.0
Teluk,Teluk Bintuni,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,8,UBIJALAR,Ha,67.0,0.0,31.0,0.0,0.0,0.0
Teluk,Teluk Bintuni,9,UBIKAYU / KETELA POHON,Ha,99.5,0.0,29.0,0.0,0.0,0.0
Manokwari,Manokwari,1,JAGUNG,Ha,443.9,345.5,0.0,0.0,0.0,0.0
Manokwari,Manokwari,2,KACANG HIJAU,Ha,6.0,0.0,0.0,0.0,0.0,0.0
Manokwari,Manokwari,3,KACANG TANAH,Ha,109.0,81.0,0.0,0.0,0.0,0.0
Manokwari,Manokwari,4,KEDELAI,Ha,9.0,2.0,0.0,0.0,0.0,0.0
Manokwari,Manokwari,5,PADI,Ha,4496.46,3653.63,3469.89,3849.83,3779.95,0.0
Manokwari,Manokwari,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Manokwari,Manokwari,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Manokwari,Manokwari,8,UBIJALAR,Ha,220.9,116.1,0.0,0.0,0.0,0.0
Manokwari,Manokwari,9,UBIKAYU / KETELA POHON,Ha,191.9,125.0,0.0,0.0,0.0,0.0
Sorong,Sorong Selatan,1,JAGUNG,Ha,9.0,12.0,86.0,0.0,0.0,0.0
Sorong,Sorong Selatan,2,KACANG HIJAU,Ha,0.0,1.0,3.0,0.0,0.0,0.0
Sorong,Sorong Selatan,3,KACANG TANAH,Ha,3.0,53.0,144.0,0.0,0.0,0.0
Sorong,Sorong Selatan,4,KEDELAI,Ha,0.0,22.0,11.0,0.0,0.0,0.0
Sorong,Sorong Selatan,5,PADI,Ha,0.0,202.88,76.08,0.0,0.0,0.0
Sorong,Sorong Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong Selatan,8,UBIJALAR,Ha,0.0,50.0,171.0,0.0,0.0,0.0
Sorong,Sorong Selatan,9,UBIKAYU / KETELA POHON,Ha,0.0,62.0,114.0,0.0,0.0,0.0
Sorong,Sorong,1,JAGUNG,Ha,230.5,27.0,118.2,0.0,0.0,0.0
Sorong,Sorong,2,KACANG HIJAU,Ha,20.0,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong,3,KACANG TANAH,Ha,47.5,28.9,5.0,0.0,0.0,0.0
Sorong,Sorong,4,KEDELAI,Ha,11.5,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong,5,PADI,Ha,1118.43,787.79,650.4,0.0,0.0,0.0
Sorong,Sorong,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sorong,Sorong,8,UBIJALAR,Ha,220.0,95.8,79.8,0.0,0.0,0.0
Sorong,Sorong,9,UBIKAYU / KETELA POHON,Ha,207.0,63.5,57.7,0.0,0.0,0.0
Raja,Raja Ampat,1,JAGUNG,Ha,0.0,0.0,3.0,0.0,0.0,0.0
Raja,Raja Ampat,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Raja,Raja Ampat,3,KACANG TANAH,Ha,0.0,0.0,1.0,0.0,0.0,0.0
Raja,Raja Ampat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Raja,Raja Ampat,5,PADI,Ha,215.86,204.5,159.06,0.0,0.0,0.0
Raja,Raja Ampat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Raja,Raja Ampat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Raja,Raja Ampat,8,UBIJALAR,Ha,60.0,65.0,60.0,0.0,0.0,0.0
Raja,Raja Ampat,9,UBIKAYU / KETELA POHON,Ha,51.0,48.0,53.0,0.0,0.0,0.0
Tambrauw,Tambrauw,1,JAGUNG,Ha,50.0,2.0,1.0,0.0,0.0,0.0
Tambrauw,Tambrauw,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tambrauw,Tambrauw,3,KACANG TANAH,Ha,9.0,14.0,11.0,0.0,0.0,0.0
Tambrauw,Tambrauw,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tambrauw,Tambrauw,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tambrauw,Tambrauw,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tambrauw,Tambrauw,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tambrauw,Tambrauw,8,UBIJALAR,Ha,11.0,23.0,27.0,0.0,0.0,0.0
Tambrauw,Tambrauw,9,UBIKAYU / KETELA POHON,Ha,22.0,71.0,110.0,0.0,0.0,0.0
